borrower_id,business_name,industry,nic_code,loan_type,loan_amount_lakhs,vintage_years,region,sanction_date,gstin,pan,employee_count_initial,is_defaulter,true_pd,default_month
MSME00156,Business_00156 Pvt Ltd,Food Processing,C10,Working Capital,83.5,1.7,South,2022-04-20,02FVNEX9116I1Z5,STHPM1227B,30,0,0.28,-1
MSME00157,Business_00157 Pvt Ltd,Manufacturing,C10-C33,Term Loan,206.91,8.4,West,2023-10-13,35OWCLF2052Q1Z5,HGAPN7080U,135,0,0.15,-1
MSME00158,Business_00158 Pvt Ltd,Services,S90-S99,Working Capital,250.22,1.7,South,2023-07-01,21HXXSH3722A1Z5,XDFPA2410I,93,0,0.23,-1
MSME00159,Business_00159 Pvt Ltd,Agriculture Allied,A01,Working Capital,91.43,23.8,West,2023-02-27,18QHZTK6930H1Z5,HSOPF7572L,187,0,0.21,-1
MSME00160,Business_00160 Pvt Ltd,Pharma,C21,Trade Finance,52.14,8.5,South,2023-01-29,26NYZOY8383R1Z5,THKPZ9759M,169,0,0.09,-1
MSME00161,Business_00161 Pvt Ltd,Textiles,C13,Trade Finance,242.63,6.2,West,2022-08-23,10SRAVD6690Y1Z5,NVIPX2689K,51,0,0.2,-1
MSME00162,Business_00162 Pvt Ltd,Pharma,C21,Trade Finance,103.62,0.5,Central,2022-11-26,26QHEAO3642T1Z5,SIEPJ8038O,52,0,0.17,-1
MSME00163,Business_00163 Pvt Ltd,IT/ITES,J62,Trade Finance,20.46,11.7,Central,2023-12-13,18HBFGG0786M1Z5,MLNPI5952J,168,0,0.07,-1
MSME00164,Business_00164 Pvt Ltd,Construction,F41-F43,Term Loan,242.86,7.8,South,2022-11-21,24TXSQM7582X1Z5,OUHPR1384S,19,0,0.23,-1
MSME00165,Business_00165 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,172.52,1.3,East,2022-05-31,25INGKJ2210B1Z5,OXOPL6895R,139,0,0.22,-1
MSME00166,Business_00166 Pvt Ltd,Manufacturing,C10-C33,Working Capital,45.86,2.5,Central,2023-06-30,16QJDKZ9097L1Z5,PAEPW6150L,163,0,0.2,-1
MSME00167,Business_00167 Pvt Ltd,Agriculture Allied,A01,Term Loan,152.5,1.6,North,2023-09-28,21JPDCI5079R1Z5,LABPU9919N,193,1,0.27,28
MSME00168,Business_00168 Pvt Ltd,Construction,F41-F43,Trade Finance,192.56,20.8,North,2022-02-01,09WSDCF8980J1Z5,CYUPM2424M,178,0,0.22,-1
MSME00169,Business_00169 Pvt Ltd,Auto Ancillary,C29,Working Capital,117.38,9.6,West,2022-09-29,20GDYJU8036M1Z5,OZFPL8125B,19,0,0.19,-1
MSME00170,Business_00170 Pvt Ltd,Trading,G45-G47,Working Capital,25.79,13.3,East,2023-09-28,34ICDLO3714B1Z5,XJNPW0440V,145,0,0.22,-1
MSME00171,Business_00171 Pvt Ltd,Services,S90-S99,Term Loan,560.14,7.8,West,2023-01-03,28VIYNA3309B1Z5,RCUPO5132Q,154,0,0.13,-1
MSME00172,Business_00172 Pvt Ltd,Manufacturing,C10-C33,Working Capital,352.5,3.0,South,2023-05-07,26SISSI2550M1Z5,TFZPG5044F,182,0,0.2,-1
MSME00173,Business_00173 Pvt Ltd,Food Processing,C10,Working Capital,59.85,1.1,Central,2022-11-12,07IYYRA5537U1Z5,OEYPV8325A,184,0,0.28,-1
MSME00174,Business_00174 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,31.92,1.2,East,2023-08-13,23IAITW3335U1Z5,JEBPV2810G,188,1,0.22,34
MSME00175,Business_00175 Pvt Ltd,Pharma,C21,Trade Finance,208.47,0.8,West,2023-08-11,25VZVIA6230C1Z5,UQUPT0739W,176,0,0.17,-1
MSME00176,Business_00176 Pvt Ltd,Manufacturing,C10-C33,Working Capital,52.54,4.0,West,2023-07-26,30NWVMA8363W1Z5,FIAPJ8742J,91,0,0.2,-1
MSME00177,Business_00177 Pvt Ltd,Manufacturing,C10-C33,Working Capital,138.15,12.6,North,2023-08-20,21AOTOS5501M1Z5,RICPD5451E,199,0,0.17,-1
MSME00178,Business_00178 Pvt Ltd,Trading,G45-G47,Working Capital,524.13,24.0,South,2023-01-03,28JNTYK1707C1Z5,TMAPN3166E,24,0,0.22,-1
MSME00179,Business_00179 Pvt Ltd,Trading,G45-G47,Trade Finance,41.16,1.7,West,2022-03-21,31UAAFS7359L1Z5,LQPPQ6901T,87,0,0.27,-1
MSME00180,Business_00180 Pvt Ltd,Textiles,C13,Term Loan,88.5,6.0,North,2022-06-21,30HTZXG4669R1Z5,EAMPA2024S,50,0,0.21,-1
MSME00181,Business_00181 Pvt Ltd,Auto Ancillary,C29,Working Capital,77.05,4.5,East,2022-09-15,24YTZSY8152U1Z5,LZHPE4534M,52,1,0.22,15
MSME00182,Business_00182 Pvt Ltd,Food Processing,C10,Term Loan,579.7,3.4,West,2022-10-06,32BOTKS1523F1Z5,VLFPE9587T,162,0,0.21,-1
MSME00183,Business_00183 Pvt Ltd,Manufacturing,C10-C33,Working Capital,1547.65,5.5,North,2023-05-19,12UDLDB9374N1Z5,RDMPV9632A,46,0,0.17,-1
MSME00184,Business_00184 Pvt Ltd,Manufacturing,C10-C33,Term Loan,226.42,2.3,South,2023-07-12,10JXFPZ4398J1Z5,NMGPA7471S,228,0,0.18,-1
MSME00185,Business_00185 Pvt Ltd,Services,S90-S99,Trade Finance,38.76,14.5,Central,2023-05-06,30EJPKF6087P1Z5,DBDPF6561A,45,0,0.12,-1
MSME00186,Business_00186 Pvt Ltd,Trading,G45-G47,Term Loan,132.82,6.1,East,2023-08-08,03EUYWM1481H1Z5,MOIPW1632T,107,0,0.2,-1
MSME00187,Business_00187 Pvt Ltd,Food Processing,C10,Term Loan,90.25,7.0,West,2023-07-20,12STBIV8784F1Z5,EITPY3003T,34,1,0.18,22
MSME00188,Business_00188 Pvt Ltd,Agriculture Allied,A01,Working Capital,160.34,1.4,North,2022-12-03,33YRWXH0968K1Z5,ZGAPL4977W,129,0,0.29,-1
MSME00189,Business_00189 Pvt Ltd,Textiles,C13,Term Loan,254.47,0.9,West,2023-06-05,30KCHHY7442V1Z5,TWQPO5627X,28,0,0.29,-1
MSME00190,Business_00190 Pvt Ltd,Auto Ancillary,C29,Term Loan,70.98,2.5,Central,2022-11-22,18WZCTN9708F1Z5,XPOPU6478K,105,1,0.2,19
MSME00191,Business_00191 Pvt Ltd,Construction,F41-F43,Working Capital,46.21,7.3,West,2022-06-21,18PSPEL5814W1Z5,DPDPW6766F,144,0,0.25,-1
MSME00192,Business_00192 Pvt Ltd,Auto Ancillary,C29,Term Loan,131.1,14.0,West,2022-03-25,32KWTSH1494Q1Z5,VJSPT9385Z,48,0,0.17,-1
MSME00193,Business_00193 Pvt Ltd,Pharma,C21,Working Capital,74.33,2.8,North,2023-06-08,32WDZLR7307M1Z5,STVPL5409V,57,0,0.15,-1
MSME00194,Business_00194 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,117.97,7.4,Central,2023-04-26,23CCGRU6596B1Z5,DHZPA4348G,149,1,0.14,27
MSME00195,Business_00195 Pvt Ltd,Textiles,C13,Working Capital,93.61,3.2,East,2023-06-28,02GNOPX9746K1Z5,CSGPQ7277M,205,1,0.26,31
MSME00196,Business_00196 Pvt Ltd,Pharma,C21,Trade Finance,288.41,1.7,North,2023-02-22,24DRWMQ1969M1Z5,BCMPZ0528A,83,0,0.17,-1
MSME00197,Business_00197 Pvt Ltd,Food Processing,C10,Working Capital,65.56,6.7,Central,2022-12-05,01GPPUP2168I1Z5,OHWPL6787F,157,0,0.2,-1
MSME00198,Business_00198 Pvt Ltd,Construction,F41-F43,Term Loan,111.14,8.0,Central,2022-11-16,14ZJPXR0713D1Z5,APAPM6228O,16,1,0.23,34
MSME00199,Business_00199 Pvt Ltd,Trading,G45-G47,Term Loan,54.33,1.1,West,2022-10-31,34DWFZV3142S1Z5,JTPPC1487H,82,0,0.28,-1
MSME00200,Business_00200 Pvt Ltd,Textiles,C13,Term Loan,148.19,1.8,South,2022-09-29,11KUBVO5717X1Z5,AYXPN2781A,88,0,0.29,-1
MSME00201,Business_00201 Pvt Ltd,Textiles,C13,Working Capital,110.49,3.4,South,2023-11-21,20WOPMW0070C1Z5,OAAPU1301G,50,0,0.26,-1
MSME00202,Business_00202 Pvt Ltd,Manufacturing,C10-C33,Term Loan,38.41,1.0,East,2022-04-24,15EEDNT6575J1Z5,YVJPJ4968N,53,1,0.23,31
MSME00203,Business_00203 Pvt Ltd,IT/ITES,J62,Term Loan,133.2,13.2,West,2023-02-11,10NZEVA2720S1Z5,RVSPZ9344J,49,1,0.08,16
MSME00204,Business_00204 Pvt Ltd,Textiles,C13,Working Capital,227.75,4.5,South,2022-01-26,28PDHYD6083N1Z5,HUBPN1010O,119,0,0.26,-1
MSME00205,Business_00205 Pvt Ltd,Services,S90-S99,Working Capital,151.21,0.6,North,2022-08-25,30ICOEA2457Q1Z5,CUSPW9142R,169,0,0.23,-1
MSME00206,Business_00206 Pvt Ltd,Construction,F41-F43,Term Loan,253.68,1.0,East,2022-11-06,24TIVFU9467W1Z5,DIYPF6021I,31,0,0.31,-1
MSME00207,Business_00207 Pvt Ltd,Construction,F41-F43,Term Loan,317.06,15.4,West,2023-11-15,33QZFCP8612H1Z5,ZHSPZ7977D,34,1,0.23,25
MSME00208,Business_00208 Pvt Ltd,Services,S90-S99,Working Capital,56.89,6.7,North,2022-08-21,15UJALI6452S1Z5,WZHPJ4882C,157,0,0.15,-1
MSME00209,Business_00209 Pvt Ltd,Agriculture Allied,A01,Working Capital,51.13,6.6,South,2023-07-03,07GBBLE3624B1Z5,XMWPI1167C,236,0,0.21,-1
MSME00210,Business_00210 Pvt Ltd,Services,S90-S99,Working Capital,249.02,0.5,South,2022-09-22,09THLGN0961S1Z5,AZGPF0854C,96,0,0.23,-1
MSME00211,Business_00211 Pvt Ltd,Services,S90-S99,Term Loan,382.14,11.3,South,2022-01-13,14QWSVM6218I1Z5,IGTPM0325K,85,0,0.13,-1
MSME00212,Business_00212 Pvt Ltd,Construction,F41-F43,Term Loan,92.61,2.9,South,2023-05-11,31GNETO3036E1Z5,QODPA0558N,30,0,0.26,-1
MSME00213,Business_00213 Pvt Ltd,Auto Ancillary,C29,Trade Finance,32.62,5.4,Central,2022-11-12,04KSFTR4348T1Z5,NGFPS2455H,203,0,0.16,-1
MSME00214,Business_00214 Pvt Ltd,Construction,F41-F43,Trade Finance,73.12,16.1,East,2023-09-10,06DQORF7835S1Z5,XMMPA2483E,51,0,0.22,-1
MSME00215,Business_00215 Pvt Ltd,IT/ITES,J62,Term Loan,295.65,0.5,East,2023-09-30,12IHOAB9892S1Z5,QGRPM0170O,43,0,0.16,-1
MSME00216,Business_00216 Pvt Ltd,Manufacturing,C10-C33,Working Capital,53.16,3.3,South,2023-01-19,10YNSZK4529H1Z5,QQBPN0160J,88,0,0.2,-1
MSME00217,Business_00217 Pvt Ltd,Pharma,C21,Working Capital,117.22,0.5,East,2023-10-04,02VRYVY3217D1Z5,RCRPS6125D,239,0,0.2,-1
MSME00218,Business_00218 Pvt Ltd,Auto Ancillary,C29,Working Capital,280.29,3.5,North,2022-11-12,18KIHUH4644M1Z5,QHWPH8828K,140,0,0.22,-1
MSME00219,Business_00219 Pvt Ltd,Trading,G45-G47,Trade Finance,113.85,1.5,North,2022-09-13,14EWSDX5718P1Z5,FJJPR0381A,123,0,0.27,-1
MSME00220,Business_00220 Pvt Ltd,Pharma,C21,Term Loan,223.76,12.1,East,2023-03-17,16MEOGR3617J1Z5,RGEPP4930H,160,1,0.1,21
MSME00221,Business_00221 Pvt Ltd,Manufacturing,C10-C33,Working Capital,155.7,2.5,South,2022-04-25,11UUHPP0510L1Z5,AZCPR1884K,147,1,0.2,14
MSME00222,Business_00222 Pvt Ltd,IT/ITES,J62,Working Capital,37.88,5.0,West,2022-10-26,15GNDQZ5952P1Z5,NRJPG7830G,213,0,0.1,-1
MSME00223,Business_00223 Pvt Ltd,IT/ITES,J62,Term Loan,90.4,9.8,South,2022-05-04,09VAZVH6778S1Z5,WPQPD3062L,95,0,0.08,-1
MSME00224,Business_00224 Pvt Ltd,Trading,G45-G47,Term Loan,348.47,20.6,Central,2022-09-13,19KEYXY8775F1Z5,QPNPW2223U,158,1,0.2,18
MSME00225,Business_00225 Pvt Ltd,Auto Ancillary,C29,Working Capital,92.72,3.5,West,2023-10-13,15FZVKO8909V1Z5,QSLPA2239L,57,0,0.22,-1
MSME00226,Business_00226 Pvt Ltd,Agriculture Allied,A01,Trade Finance,132.32,3.0,Central,2023-12-19,11FYVBA3599Y1Z5,QEDPE5224U,238,0,0.21,-1
MSME00227,Business_00227 Pvt Ltd,Services,S90-S99,Term Loan,186.78,0.5,East,2022-02-16,09ERXSO8403Y1Z5,IWOPV1892G,147,0,0.21,-1
MSME00228,Business_00228 Pvt Ltd,Auto Ancillary,C29,Working Capital,196.89,0.5,Central,2023-12-30,25IMVME6842I1Z5,HMYPU5546Q,187,0,0.27,-1
MSME00229,Business_00229 Pvt Ltd,Agriculture Allied,A01,Trade Finance,164.84,4.7,East,2023-04-08,01NAJKT1616X1Z5,OEJPV2132F,145,0,0.21,-1
MSME00230,Business_00230 Pvt Ltd,IT/ITES,J62,Working Capital,128.9,0.5,Central,2022-12-16,28KHCIZ9953X1Z5,FDDPM9991G,24,1,0.18,31
MSME00231,Business_00231 Pvt Ltd,Construction,F41-F43,Trade Finance,285.87,2.4,West,2022-05-03,11HTAFH2150K1Z5,IMYPJ1845A,213,0,0.25,-1
MSME00232,Business_00232 Pvt Ltd,Manufacturing,C10-C33,Trade Finance,374.13,0.5,Central,2022-01-31,21FHGFR7742X1Z5,NOGPO7453S,93,1,0.22,30
MSME00233,Business_00233 Pvt Ltd,Trading,G45-G47,Term Loan,1365.44,4.8,South,2022-02-24,05SIYLO6744E1Z5,SRZPF8209P,115,0,0.23,-1
MSME00234,Business_00234 Pvt Ltd,Manufacturing,C10-C33,Term Loan,107.65,2.8,East,2022-06-02,02SHNFY6536P1Z5,ADAPZ1337D,89,0,0.18,-1
MSME00235,Business_00235 Pvt Ltd,Food Processing,C10,Working Capital,649.06,0.7,North,2023-04-01,07UBWHJ1534A1Z5,SDEPU3912Z,12,0,0.28,-1
MSME00236,Business_00236 Pvt Ltd,Food Processing,C10,Trade Finance,56.39,1.8,Central,2022-10-13,12NOXRQ8174R1Z5,ZSEPK1191V,21,1,0.25,10
MSME00237,Business_00237 Pvt Ltd,Auto Ancillary,C29,Term Loan,1034.55,4.2,East,2022-02-05,05PIVCL7088T1Z5,XZPPP5373K,104,0,0.2,-1
MSME00238,Business_00238 Pvt Ltd,IT/ITES,J62,Term Loan,102.46,5.3,North,2022-09-13,13HKNPK2599H1Z5,YHLPD6985Q,38,0,0.08,-1
MSME00239,Business_00239 Pvt Ltd,IT/ITES,J62,Trade Finance,115.79,3.1,East,2022-06-27,11YHYTJ0693Q1Z5,MFXPY0447G,112,0,0.1,-1
MSME00240,Business_00240 Pvt Ltd,Services,S90-S99,Trade Finance,123.1,8.1,East,2023-07-02,03GCQWH4524S1Z5,UMFPH5949A,52,0,0.12,-1
MSME00241,Business_00241 Pvt Ltd,Services,S90-S99,Trade Finance,66.23,0.6,North,2022-09-11,23ZKWLH0112W1Z5,LHHPV6615W,128,0,0.2,-1
MSME00242,Business_00242 Pvt Ltd,Services,S90-S99,Working Capital,96.48,0.5,North,2023-05-23,07GARHY9603J1Z5,XRJPX1812X,142,1,0.23,11
MSME00243,Business_00243 Pvt Ltd,Construction,F41-F43,Trade Finance,68.67,0.5,West,2023-11-05,32NMUQG5833H1Z5,KVYPH9522R,227,0,0.3,-1
MSME00244,Business_00244 Pvt Ltd,Pharma,C21,Term Loan,59.65,3.8,Central,2022-01-21,14TCWMU8485V1Z5,HZUPI4477B,210,0,0.13,-1
MSME00245,Business_00245 Pvt Ltd,Textiles,C13,Trade Finance,118.26,6.1,Central,2022-03-16,06WLDDY6950G1Z5,XMWPL5241K,207,0,0.2,-1
MSME00246,Business_00246 Pvt Ltd,Pharma,C21,Term Loan,758.16,0.7,East,2023-12-20,29HGHIA2121F1Z5,PIUPX4980F,79,0,0.18,-1
MSME00247,Business_00247 Pvt Ltd,Manufacturing,C10-C33,Working Capital,73.46,5.1,South,2023-04-05,25BDEUN0545P1Z5,MXWPB1900O,33,0,0.17,-1
MSME00248,Business_00248 Pvt Ltd,Pharma,C21,Working Capital,191.1,3.2,South,2022-06-27,29FIAVQ6356E1Z5,CCXPI4013I,148,0,0.15,-1
MSME00249,Business_00249 Pvt Ltd,Construction,F41-F43,Term Loan,84.68,21.8,East,2023-01-17,09XSAZH3636Q1Z5,OUIPM0870W,233,0,0.23,-1
MSME00250,Business_00250 Pvt Ltd,Manufacturing,C10-C33,Term Loan,57.1,6.3,West,2022-02-06,01BUNZV1086H1Z5,NUZPX3106A,151,0,0.15,-1
MSME00251,Business_00251 Pvt Ltd,Pharma,C21,Working Capital,129.42,5.4,North,2022-04-30,22IXTUB0523Q1Z5,YQVPB5544X,90,0,0.12,-1
MSME00252,Business_00252 Pvt Ltd,Construction,F41-F43,Term Loan,880.11,4.2,East,2023-09-22,14JTJOH9262O1Z5,GUDPA1969K,156,0,0.26,-1
MSME00253,Business_00253 Pvt Ltd,Textiles,C13,Working Capital,106.4,29.7,Central,2022-01-01,20VGXNV3868O1Z5,AYFPE5016F,175,0,0.23,-1
MSME00254,Business_00254 Pvt Ltd,Pharma,C21,Trade Finance,216.73,19.7,South,2023-12-22,35EQXAA6721W1Z5,GLFPW6576I,60,0,0.09,-1
MSME00255,Business_00255 Pvt Ltd,Construction,F41-F43,Term Loan,696.18,3.9,South,2022-11-07,10EOABS5071U1Z5,MULPN7773I,112,0,0.26,-1
MSME00256,Business_00256 Pvt Ltd,Services,S90-S99,Working Capital,87.42,3.0,South,2022-07-27,29UNHVW7249G1Z5,ZTFPF1660U,108,0,0.18,-1
MSME00257,Business_00257 Pvt Ltd,IT/ITES,J62,Working Capital,79.71,3.1,West,2022-06-03,09NFJAK7503F1Z5,IZEPZ6808T,43,0,0.13,-1
MSME00258,Business_00258 Pvt Ltd,Services,S90-S99,Working Capital,131.32,2.8,Central,2023-11-14,10QJESG7292K1Z5,OQHPO2755H,141,0,0.18,-1
MSME00259,Business_00259 Pvt Ltd,IT/ITES,J62,Term Loan,325.39,3.8,West,2022-11-11,03KFFOC5876W1Z5,YXWPS3837F,97,0,0.11,-1
MSME00260,Business_00260 Pvt Ltd,Trading,G45-G47,Working Capital,29.39,1.6,North,2022-11-03,08WPCHH0944Q1Z5,EPGPA9243S,52,0,0.3,-1
MSME00261,Business_00261 Pvt Ltd,Trading,G45-G47,Working Capital,114.04,13.1,East,2023-05-19,22NFNLT5504R1Z5,SIUPC4824B,165,0,0.22,-1
MSME00262,Business_00262 Pvt Ltd,Trading,G45-G47,Trade Finance,121.45,3.4,East,2023-09-11,07YOIOP8660K1Z5,HNFPL7016G,46,1,0.22,15
MSME00263,Business_00263 Pvt Ltd,Textiles,C13,Trade Finance,69.92,9.2,South,2023-10-17,06NOUHX3059A1Z5,YLLPF6318K,223,0,0.2,-1
MSME00264,Business_00264 Pvt Ltd,Services,S90-S99,Term Loan,170.23,3.2,South,2023-06-04,05SEVEQ6264M1Z5,PAFPJ8991R,96,0,0.16,-1
MSME00265,Business_00265 Pvt Ltd,IT/ITES,J62,Trade Finance,53.75,6.3,North,2023-08-29,12SMFAF3348Q1Z5,IMZPJ8377B,38,0,0.07,-1
MSME00266,Business_00266 Pvt Ltd,Construction,F41-F43,Working Capital,26.88,2.1,West,2022-04-07,35TRYOW0851A1Z5,DFTPG9435F,177,0,0.28,-1
MSME00267,Business_00267 Pvt Ltd,Manufacturing,C10-C33,Term Loan,192.51,4.9,Central,2023-05-05,10FGFHB8886I1Z5,EVEPG4384V,168,0,0.18,-1
MSME00268,Business_00268 Pvt Ltd,Construction,F41-F43,Term Loan,408.25,3.4,North,2022-01-07,17CPPBK0402V1Z5,BQSPG0072R,36,0,0.26,-1
MSME00269,Business_00269 Pvt Ltd,Manufacturing,C10-C33,Term Loan,132.61,2.3,East,2022-01-12,07VKRYN5169J1Z5,XMZPN1966J,86,0,0.18,-1
MSME00270,Business_00270 Pvt Ltd,Food Processing,C10,Working Capital,41.74,10.7,East,2023-05-29,04QJIMK9742D1Z5,FQQPK2386A,158,0,0.2,-1
MSME00271,Business_00271 Pvt Ltd,Construction,F41-F43,Term Loan,87.81,0.6,West,2022-12-15,35JXMEM7089C1Z5,TVNPM5685A,84,1,0.31,33
MSME00272,Business_00272 Pvt Ltd,Pharma,C21,Working Capital,139.65,3.3,North,2022-01-07,13PRWZT6256G1Z5,SAVPW2980A,228,1,0.15,29
MSME00273,Business_00273 Pvt Ltd,Pharma,C21,Term Loan,812.93,1.1,Central,2023-05-15,30EPFCL3526S1Z5,WUPPE4410U,165,0,0.18,-1
MSME00274,Business_00274 Pvt Ltd,Auto Ancillary,C29,Working Capital,166.73,9.9,North,2023-04-20,15ITBFN8991O1Z5,ZYHPY2146T,220,0,0.19,-1
MSME00275,Business_00275 Pvt Ltd,Services,S90-S99,Working Capital,254.84,1.5,North,2023-06-08,04EYWUF8314W1Z5,BIVPS0073I,175,0,0.23,-1
MSME00276,Business_00276 Pvt Ltd,Manufacturing,C10-C33,Working Capital,38.94,5.0,West,2022-02-26,28AHUJO1299U1Z5,EEHPW7391F,138,0,0.17,-1
MSME00277,Business_00277 Pvt Ltd,Manufacturing,C10-C33,Working Capital,84.85,0.9,Central,2023-08-13,27TYIHB4776D1Z5,NMWPV2246R,56,0,0.25,-1
MSME00278,Business_00278 Pvt Ltd,Services,S90-S99,Term Loan,453.42,2.6,East,2023-08-09,08XMZUC4371X1Z5,LKDPL7269S,64,1,0.16,14
MSME00279,Business_00279 Pvt Ltd,Textiles,C13,Working Capital,29.39,11.5,South,2022-08-21,16DNCJM4500K1Z5,XWAPP3642P,82,0,0.23,-1
MSME00280,Business_00280 Pvt Ltd,Auto Ancillary,C29,Trade Finance,76.64,0.9,Central,2022-01-30,19RQKOH0974D1Z5,BIZPF9046H,88,1,0.24,17
MSME00281,Business_00281 Pvt Ltd,Textiles,C13,Working Capital,191.26,5.4,East,2023-01-02,24KHPPC7034F1Z5,ULLPJ9013O,131,0,0.23,-1
MSME00282,Business_00282 Pvt Ltd,Textiles,C13,Working Capital,110.69,1.1,West,2023-08-30,05EUYJZ2191P1Z5,JATPV5107Y,94,1,0.31,12
MSME00283,Business_00283 Pvt Ltd,Textiles,C13,Term Loan,76.05,2.7,Central,2022-02-25,15XEUVI6449I1Z5,IWTPB6560N,82,0,0.24,-1
MSME00284,Business_00284 Pvt Ltd,Services,S90-S99,Working Capital,24.42,3.9,Central,2022-01-10,34GZATB9853S1Z5,TQWPF9717H,108,1,0.18,33
MSME00285,Business_00285 Pvt Ltd,Textiles,C13,Term Loan,604.01,4.3,East,2022-05-27,16DREYV1583Q1Z5,BPMPN6247A,244,0,0.24,-1
MSME00286,Business_00286 Pvt Ltd,Pharma,C21,Term Loan,28.56,4.6,East,2022-12-30,18UJWXS8133O1Z5,QZHPF2778J,191,1,0.13,17
MSME00287,Business_00287 Pvt Ltd,Trading,G45-G47,Working Capital,149.29,5.1,North,2023-08-22,06ZFCIK4152H1Z5,JVWPM5280U,48,0,0.22,-1
MSME00288,Business_00288 Pvt Ltd,Food Processing,C10,Working Capital,58.77,1.6,North,2022-09-10,13SEODD1723V1Z5,VOFPQ7027H,243,0,0.28,-1
MSME00289,Business_00289 Pvt Ltd,Manufacturing,C10-C33,Working Capital,208.02,2.6,Central,2023-11-30,31IOLDC4804D1Z5,KPAPK0714X,126,0,0.2,-1
MSME00290,Business_00290 Pvt Ltd,Manufacturing,C10-C33,Working Capital,39.11,0.5,South,2022-09-10,07GQYOG3315M1Z5,ULOPG5425I,156,0,0.25,-1
MSME00291,Business_00291 Pvt Ltd,Food Processing,C10,Working Capital,729.12,7.3,West,2023-03-19,19OQUFE4979A1Z5,WZQPU6665K,75,0,0.2,-1
MSME00292,Business_00292 Pvt Ltd,Services,S90-S99,Working Capital,124.19,9.1,East,2022-12-06,24KGQYD6273N1Z5,RMLPB9505U,71,0,0.15,-1
MSME00293,Business_00293 Pvt Ltd,Construction,F41-F43,Working Capital,141.69,1.1,North,2023-05-31,30XAFIY1773D1Z5,MQEPD8092B,44,0,0.33,-1
MSME00294,Business_00294 Pvt Ltd,Services,S90-S99,Term Loan,90.4,1.1,West,2022-12-19,21JWAKI2364U1Z5,ARPPK6413V,94,1,0.21,21
MSME00295,Business_00295 Pvt Ltd,Manufacturing,C10-C33,Term Loan,160.77,0.5,Central,2023-09-16,05RQZCK0977H1Z5,HVFPV4455A,152,1,0.23,31
MSME00296,Business_00296 Pvt Ltd,Manufacturing,C10-C33,Term Loan,164.56,17.6,East,2023-12-06,23WBYGU3745T1Z5,GFVPA6591P,157,0,0.15,-1
MSME00297,Business_00297 Pvt Ltd,Food Processing,C10,Working Capital,378.74,8.2,East,2023-10-15,27LGGAJ9225C1Z5,LKXPH6663A,226,0,0.2,-1
MSME00298,Business_00298 Pvt Ltd,Textiles,C13,Working Capital,124.02,2.2,North,2022-11-19,09UFFHZ2865Q1Z5,YAUPO9814K,242,0,0.26,-1
MSME00299,Business_00299 Pvt Ltd,Services,S90-S99,Trade Finance,177.8,3.3,South,2022-05-20,20URARH9591I1Z5,KABPA2309Q,164,0,0.15,-1
MSME00300,Business_00300 Pvt Ltd,IT/ITES,J62,Term Loan,292.77,1.7,East,2023-03-21,11JNGSF2928V1Z5,BNTPB1776K,75,0,0.16,-1
MSME00301,Business_00301 Pvt Ltd,Food Processing,C10,Trade Finance,188.68,4.5,South,2022-04-05,15HDTHW4150W1Z5,TGVPG0446T,56,0,0.2,-1
MSME00302,Business_00302 Pvt Ltd,Pharma,C21,Working Capital,29.62,6.3,West,2023-07-07,05ELGEZ3058D1Z5,QSNPT4771Z,217,0,0.12,-1
MSME00303,Business_00303 Pvt Ltd,Manufacturing,C10-C33,Term Loan,1146.35,3.0,East,2023-02-24,26KTUPP5280K1Z5,DBEPT1226D,25,0,0.18,-1
MSME00304,Business_00304 Pvt Ltd,Food Processing,C10,Term Loan,82.29,10.3,East,2023-05-29,22FXEYY1461G1Z5,QUVPV9143N,53,0,0.18,-1
MSME00305,Business_00305 Pvt Ltd,Services,S90-S99,Working Capital,87.29,3.6,South,2022-05-30,24ZYTHI9192A1Z5,UWCPP7800I,27,1,0.18,34
MSME00306,Business_00306 Pvt Ltd,Manufacturing,C10-C33,Term Loan,719.34,0.8,North,2023-07-07,17ZVAEN5853A1Z5,OJQPB2692I,196,0,0.23,-1
MSME00307,Business_00307 Pvt Ltd,Construction,F41-F43,Term Loan,1033.97,4.9,Central,2022-12-17,06ZXAHL1171H1Z5,RCIPV8431L,16,0,0.26,-1
MSME00308,Business_00308 Pvt Ltd,Food Processing,C10,Working Capital,171.53,3.1,West,2022-04-26,25YXYGP7581C1Z5,QUQPP5568V,200,0,0.23,-1
MSME00309,Business_00309 Pvt Ltd,Auto Ancillary,C29,Working Capital,60.11,13.7,East,2023-09-24,34VSQTU3529F1Z5,MCXPE7726P,87,0,0.19,-1
MSME00310,Business_00310 Pvt Ltd,Manufacturing,C10-C33,Term Loan,203.36,2.5,North,2022-08-25,14AOFMX9706J1Z5,DIGPZ1055J,9,0,0.18,-1
MSME00311,Business_00311 Pvt Ltd,Services,S90-S99,Trade Finance,136.58,2.6,East,2022-09-27,10DNLVF4989X1Z5,EOBPO8536N,197,0,0.15,-1
MSME00312,Business_00312 Pvt Ltd,Trading,G45-G47,Working Capital,105.84,5.3,West,2022-10-18,12VDDMY3651U1Z5,IXAPS9124F,227,0,0.22,-1
